ts,funding
2026-01-27 08:00:00.000,-9.207e-05
2026-01-27 16:00:00.000,-9.8e-05
2026-01-28 00:00:00.000,3.85e-06
2026-01-28 08:00:00.000,-5.144e-05
2026-01-28 16:00:00.000,-5.991e-05
2026-01-29 00:00:00.000,-2.62e-05
2026-01-29 08:00:00.009,-5.101e-05
2026-01-29 16:00:00.000,-0.00033338
2026-01-30 00:00:00.008,-0.00016294
2026-01-30 08:00:00.000,-0.00019079
2026-01-30 16:00:00.001,-0.00022309
2026-01-31 00:00:00.000,-9.949e-05
2026-01-31 08:00:00.001,-0.00033773
2026-01-31 16:00:00.009,-0.00013161
2026-02-01 00:00:00.001,-1.054e-05
2026-02-01 08:00:00.004,-1.592e-05
2026-02-01 16:00:00.000,-0.0001603
2026-02-02 00:00:00.000,-0.00017779
2026-02-02 08:00:00.014,-0.00017356
2026-02-02 16:00:00.000,-0.00016975
2026-02-03 00:00:00.000,5.354e-05
2026-02-03 08:00:00.007,1.76e-05
2026-02-03 16:00:00.000,-6.81e-06
2026-02-04 00:00:00.002,-1.219e-05
2026-02-04 08:00:00.007,6e-07
2026-02-04 16:00:00.000,5.948e-05
2026-02-05 00:00:00.011,2.908e-05
2026-02-05 08:00:00.000,-3.102e-05
2026-02-05 16:00:00.007,-0.00035311
2026-02-06 00:00:00.000,-0.00025783
2026-02-06 08:00:00.001,-1.326e-05
2026-02-06 16:00:00.000,-0.00010018
2026-02-07 00:00:00.003,-8.272e-05
2026-02-07 08:00:00.000,3.08e-05
